,b,delta,H,MAPE
27427,9.499999999999929,1227,"[34652.500000000065, 80977.50000000016, 121877.50000000023, 159230.0000000003, 280907.5000000004]",0.4990208737613351
27428,9.499999999999929,1228,"[36170.000000000065, 84973.00000000017, 127665.50000000023, 166600.50000000032, 292553.00000000035]",0.49711340439176094
27429,9.499999999999929,1229,"[37753.50000000007, 89090.50000000017, 133605.50000000023, 174153.00000000032, 304440.50000000035]",0.4951709169831794
27430,9.499999999999929,1230,"[39403.00000000007, 93330.00000000017, 139697.50000000023, 181887.50000000035, 316570.00000000035]",0.49320342254646565
27431,9.499999999999929,1231,"[41118.50000000007, 97691.50000000017, 145941.50000000026, 189804.00000000035, 328941.50000000035]",0.49121950673120107
27432,9.499999999999929,1232,"[42900.00000000007, 102175.00000000019, 152337.50000000026, 197902.50000000035, 341555.00000000035]",0.48922652263792443
27433,9.499999999999929,1233,"[44747.50000000007, 106780.50000000019, 158885.5000000003, 206183.00000000035, 354410.50000000035]",0.48723075704328417
27434,9.499999999999929,1234,"[46661.00000000009, 111508.00000000019, 165585.5000000003, 214645.50000000035, 367508.0000000004]",0.4852375737933651
27435,9.499999999999929,1235,"[48640.50000000009, 116357.5000000002, 172437.5000000003, 223290.00000000035, 380847.50000000047]",0.48325153758657036
27436,9.499999999999929,1236,"[50686.00000000009, 121329.0000000002, 179441.5000000003, 232116.50000000035, 394429.00000000047]",0.48127652090691003
27437,9.499999999999929,1237,"[52797.50000000009, 126422.50000000022, 186597.5000000003, 241125.00000000035, 408252.50000000047]",0.4793157964725987
27438,9.499999999999929,1238,"[54975.00000000009, 131638.00000000023, 193905.5000000003, 250315.50000000035, 422318.0000000005]",0.47737211722524364
27439,9.499999999999929,1239,"[57218.50000000009, 136975.50000000023, 201365.5000000003, 259688.00000000035, 436625.5000000006]",0.47544778559411205
27440,9.59999999999993,1100,"[378707.1999999997, 565713.9999999997, 622900.9999999998, 703220.9999999995, 769807.9999999993]",0.17874203480176892
27441,9.59999999999993,1101,"[371839.39999999973, 554209.3999999997, 609377.3999999996, 687468.3999999996, 750707.3999999993]",0.1771534993586902
27442,9.59999999999993,1102,"[365037.5999999998, 542826.7999999997, 596005.7999999996, 671897.7999999993, 731848.7999999995]",0.1755267888120607
27443,9.59999999999993,1103,"[358301.7999999998, 531566.1999999996, 582786.1999999995, 656509.1999999995, 713232.1999999994]",0.1738605562153276
27444,9.59999999999993,1104,"[351631.99999999977, 520427.5999999996, 569718.5999999996, 641302.5999999995, 694857.5999999994]",0.17215339260222623
27445,9.59999999999993,1105,"[345028.19999999984, 509410.99999999965, 556802.9999999997, 626277.9999999995, 676724.9999999993]",0.17040382350128117
27446,9.59999999999993,1106,"[338490.39999999973, 498516.3999999996, 544039.3999999997, 611435.3999999996, 658834.3999999993]",0.16861030522201048
27447,9.59999999999993,1107,"[332018.5999999998, 487743.79999999964, 531427.7999999996, 596774.7999999996, 641185.7999999995]",0.16677122089605595
27448,9.59999999999993,1108,"[325612.7999999998, 477093.1999999996, 518968.19999999966, 582296.1999999995, 623779.1999999994]",0.164884876255148
27449,9.59999999999993,1109,"[319272.99999999977, 466564.5999999996, 506660.5999999996, 567999.5999999995, 606614.5999999994]",0.1629494951263672
27450,9.59999999999993,1110,"[312999.19999999984, 456157.99999999965, 494504.9999999996, 553884.9999999995, 589691.9999999993]",0.1609632146236235
27451,9.59999999999993,1111,"[306791.39999999973, 445873.3999999997, 482501.3999999996, 539952.3999999996, 573011.3999999994]",0.15892408001260572
27452,9.59999999999993,1112,"[300649.5999999998, 435710.79999999964, 470649.7999999996, 526201.7999999996, 556572.7999999996]",0.15683003922464675
27453,9.59999999999993,1113,"[294573.7999999998, 425670.19999999966, 458950.19999999966, 512633.19999999955, 540376.1999999995]",0.15467893699302335
27454,9.59999999999993,1114,"[288563.99999999977, 415751.5999999997, 447402.59999999974, 499246.59999999957, 524421.5999999995]",0.1524685085831188
27455,9.59999999999993,1115,"[282620.19999999984, 405954.99999999965, 436006.99999999965, 486041.99999999965, 508708.99999999953]",0.15019637308564784
27456,9.59999999999993,1116,"[276742.3999999998, 396280.3999999997, 424763.3999999997, 473019.39999999956, 493238.39999999956]",0.14786002623975067
27457,9.59999999999993,1117,"[270930.5999999998, 386727.7999999997, 413671.7999999996, 460178.79999999964, 478009.7999999995]",0.14545683275020854
27458,9.59999999999993,1118,"[265184.7999999998, 377297.19999999966, 402732.19999999966, 447520.1999999996, 463023.19999999955]",0.14298401806031583
27459,9.59999999999993,1119,"[259504.99999999983, 367988.5999999997, 391944.5999999996, 435043.5999999996, 448278.5999999995]",0.1404386595390569
27460,9.59999999999993,1120,"[253891.19999999984, 358801.9999999997, 381308.99999999965, 422748.99999999965, 433775.99999999953]",0.13781767703819747
27461,9.59999999999993,1121,"[248343.39999999982, 349737.3999999997, 370825.3999999997, 410636.39999999956, 419515.3999999996]",0.1351178227716949
27462,9.59999999999993,1122,"[242861.5999999998, 340794.7999999997, 360493.79999999964, 398705.79999999964, 405496.7999999995]",0.1323356704665099
27463,9.59999999999993,1123,"[237445.7999999998, 331974.19999999966, 350314.19999999966, 386957.1999999996, 391720.19999999955]",0.12946760373045013
27464,9.59999999999993,1124,"[232095.99999999983, 323275.59999999974, 340286.59999999974, 375390.5999999997, 378185.59999999957]",0.12650980357916364
27465,9.59999999999993,1125,"[226812.19999999984, 314698.99999999977, 330410.99999999965, 364005.99999999965, 364892.9999999996]",0.12345823506085493
27466,9.59999999999993,1126,"[221594.39999999982, 306244.3999999997, 320687.3999999997, 352803.3999999997, 351842.3999999996]",0.12030863291380478
27467,9.59999999999993,1127,"[216442.59999999983, 297911.7999999997, 311115.7999999997, 341782.7999999997, 339033.79999999964]",0.11705648618842035
27468,9.59999999999993,1128,"[211356.79999999984, 289701.1999999998, 301696.1999999997, 330944.19999999966, 326467.19999999966]",0.11369702176246296
27469,9.59999999999993,1129,"[206336.99999999983, 281612.59999999974, 292428.59999999974, 320287.5999999997, 314142.5999999996]",0.1102251866754537
27470,9.59999999999993,1130,"[201383.19999999984, 273645.99999999977, 283312.99999999977, 309812.9999999997, 302059.99999999965]",0.10663562920627352
27471,9.59999999999993,1131,"[196495.39999999982, 265801.3999999998, 274349.3999999997, 299520.39999999973, 290219.3999999997]",0.10371309709239998
27472,9.59999999999993,1132,"[191673.59999999983, 258078.79999999976, 265537.79999999976, 289409.7999999997, 278620.79999999964]",0.10128497878316936
27473,9.59999999999993,1133,"[186917.79999999984, 250478.19999999975, 256878.19999999975, 279481.1999999997, 267264.19999999966]",0.09876736837999972
27474,9.59999999999993,1134,"[182227.99999999985, 242999.59999999977, 248370.59999999977, 269734.5999999997, 256149.5999999997]",0.09615560845244578
27475,9.59999999999993,1135,"[177604.19999999984, 235642.99999999977, 240014.99999999974, 260169.9999999997, 245276.9999999997]",0.09344474006075028
27476,9.59999999999993,1136,"[173046.39999999985, 228408.39999999976, 231811.39999999973, 250787.3999999997, 234646.39999999967]",0.0906294806471798
27477,9.59999999999993,1137,"[168554.59999999986, 221295.79999999978, 223759.79999999976, 241586.7999999997, 224257.79999999967]",0.08770420030556145
27478,9.59999999999993,1138,"[164128.79999999984, 214305.19999999978, 215860.19999999978, 232568.19999999975, 214111.19999999966]",0.084662896350109
27479,9.59999999999993,1139,"[159768.99999999985, 207436.59999999977, 208112.59999999977, 223731.59999999971, 204206.59999999971]",0.08149916611546153
27480,9.59999999999993,1140,"[155475.19999999984, 200689.9999999998, 200516.99999999974, 215076.9999999997, 194543.9999999997]",0.07820617793669725
27481,9.59999999999993,1141,"[151247.39999999988, 194065.39999999976, 193073.39999999973, 206604.3999999997, 185123.3999999997]",0.07671059676555772
27482,9.59999999999993,1142,"[147085.59999999986, 187562.79999999978, 185781.79999999978, 198313.7999999997, 175944.79999999973]",0.07789327417533334
27483,9.59999999999993,1143,"[142989.79999999984, 181182.1999999998, 178642.19999999978, 190205.19999999975, 167008.19999999975]",0.07909755454359842
27484,9.59999999999993,1144,"[138959.99999999985, 174923.5999999998, 171654.5999999998, 182278.59999999977, 158313.59999999977]",0.08032281586538886
27485,9.59999999999993,1145,"[134996.19999999987, 168786.9999999998, 164818.9999999998, 174533.99999999977, 149860.99999999977]",0.08156820730262354
27486,9.59999999999993,1146,"[131098.39999999988, 162772.39999999982, 158135.39999999976, 166971.39999999976, 141650.39999999976]",0.08283260674074579
27487,9.59999999999993,1147,"[127266.59999999987, 156879.7999999998, 151603.7999999998, 159590.79999999976, 133681.79999999976]",0.08411457090230923
27488,9.59999999999993,1148,"[123500.79999999987, 151109.19999999984, 145224.1999999998, 152392.1999999998, 125955.1999999998]",0.0854122766913365
27489,9.59999999999993,1149,"[119800.99999999988, 145460.59999999986, 138996.59999999983, 145375.5999999998, 118470.59999999979]",0.08672345220297917
27490,9.59999999999993,1150,"[116167.19999999988, 139933.99999999983, 132920.99999999983, 138540.9999999998, 111227.9999999998]",0.0880452955519738
27491,9.59999999999993,1151,"[112599.39999999989, 134529.39999999982, 126997.39999999983, 131888.39999999982, 104227.3999999998]",0.08937437934458792
27492,9.59999999999993,1152,"[109097.59999999987, 129246.79999999984, 121225.79999999981, 125417.79999999981, 97468.79999999983]",0.09070653823596875
27493,9.59999999999993,1153,"[105661.79999999989, 124086.19999999984, 115606.19999999984, 119129.1999999998, 90952.19999999982]",0.09203673657216066
27494,9.59999999999993,1154,"[102291.99999999988, 119047.59999999985, 110138.59999999983, 113022.59999999982, 84677.59999999982]",0.09335891260867794
27495,9.59999999999993,1155,"[98988.1999999999, 114130.99999999985, 104822.99999999985, 107097.99999999983, 78644.99999999983]",0.09466579522288929
27496,9.59999999999993,1156,"[95750.39999999989, 109336.39999999985, 99659.39999999985, 101355.39999999985, 72854.39999999983]",0.09594868839726409
27497,9.59999999999993,1157,"[92578.59999999989, 104663.79999999984, 94647.79999999984, 95794.79999999986, 67305.79999999986]",0.10414434753406007
27498,9.59999999999993,1158,"[89472.7999999999, 100113.19999999987, 89788.19999999987, 90416.19999999984, 61999.19999999986]",0.11282680268352951
27499,9.59999999999993,1159,"[86432.9999999999, 95684.59999999987, 85080.59999999987, 85219.59999999986, 56934.59999999987]",0.12183087237304599
27500,9.59999999999993,1160,"[83459.19999999991, 91377.99999999988, 80524.99999999988, 80204.99999999985, 52111.99999999988]",0.13115916458762836
27501,9.59999999999993,1161,"[80551.3999999999, 87193.39999999988, 76121.39999999988, 75372.39999999988, 47531.399999999885]",0.14081086239332574
27502,9.59999999999993,1162,"[77709.5999999999, 83130.79999999989, 71869.79999999989, 70721.79999999987, 43192.799999999894]",0.1507806712041381
27503,9.59999999999993,1163,"[74933.79999999992, 79190.19999999988, 67770.1999999999, 66253.19999999988, 39096.1999999999]",0.16105751189633682
27504,9.59999999999993,1164,"[72223.99999999991, 75371.59999999989, 63822.5999999999, 61966.59999999989, 35241.59999999991]",0.17162290717838807
27505,9.59999999999993,1165,"[69580.19999999992, 71674.9999999999, 60026.9999999999, 57861.99999999988, 31628.99999999992]",0.18446184173782207
27506,9.59999999999993,1166,"[67002.39999999992, 68100.39999999989, 56383.3999999999, 53939.39999999989, 28258.39999999993]",0.19932330717177504
27507,9.59999999999993,1167,"[64490.599999999926, 64647.7999999999, 52891.79999999991, 50198.7999999999, 25129.799999999937]",0.2146024927066807
27508,9.59999999999993,1168,"[62044.79999999993, 61317.1999999999, 49552.19999999992, 46640.19999999991, 22243.199999999943]",0.23023917524408874
27509,9.59999999999993,1169,"[59664.99999999993, 58108.59999999991, 46364.59999999991, 43263.59999999992, 19598.599999999955]",0.24614899357005565
27510,9.59999999999993,1170,"[57351.199999999924, 55021.99999999991, 43328.99999999992, 40068.99999999992, 17195.999999999964]",0.2622176560521997
27511,9.59999999999993,1171,"[55103.399999999936, 52057.39999999992, 40445.39999999992, 37056.39999999992, 15035.399999999969]",0.278294224278661
27512,9.59999999999993,1172,"[52921.59999999993, 49214.79999999992, 37713.79999999993, 34225.79999999993, 13116.799999999977]",0.2941835369736444
27513,9.59999999999993,1173,"[50805.799999999945, 46494.19999999993, 35134.19999999994, 31577.199999999943, 11440.199999999986]",0.30963798563250494
27514,9.59999999999993,1174,"[48755.99999999994, 43895.59999999993, 32706.599999999944, 29110.599999999948, 10005.599999999995]",0.326638552869018
27515,9.59999999999993,1175,"[46772.19999999994, 41418.999999999935, 30430.99999999995, 26825.999999999953, 8813.000000000002]",0.34340093296305235
27516,9.59999999999993,1176,"[44854.39999999994, 39064.399999999936, 28307.399999999954, 24723.39999999996, 7862.4000000000115]",0.3590033975084937
27517,9.59999999999993,1177,"[43002.59999999995, 36831.799999999945, 26335.799999999963, 22802.799999999963, 7153.80000000002]",0.37294169847524494
27518,9.59999999999993,1178,"[41216.79999999995, 34721.19999999995, 24516.19999999996, 21064.19999999997, 6687.200000000029]",0.38462844056733847
27519,9.59999999999993,1179,"[39496.99999999995, 32732.599999999955, 22848.59999999997, 19507.599999999984, 6462.600000000038]",0.39340032582008466
27520,9.59999999999993,1180,"[37843.199999999946, 30865.999999999956, 21332.999999999975, 18132.99999999999, 6480.0000000000455]",0.39853613268303506
27521,9.59999999999993,1181,"[36255.39999999996, 29121.39999999996, 19969.39999999998, 16940.399999999994, 6739.400000000054]",0.3992882431713527
27522,9.59999999999993,1182,"[34733.59999999996, 27498.799999999967, 18757.79999999999, 15929.8, 7240.800000000061]",0.3949293784225917
27523,9.59999999999993,1183,"[33277.79999999996, 25998.19999999997, 17698.19999999999, 15101.200000000006, 7984.200000000071]",0.3848138509448355
27524,9.59999999999993,1184,"[31887.999999999964, 24619.599999999977, 16790.599999999995, 14454.600000000011, 8969.60000000008]",0.3684490872848466
27525,9.59999999999993,1185,"[30564.199999999968, 23362.999999999978, 16035.000000000002, 13990.000000000016, 10197.000000000087]",0.3455689480101778
27526,9.59999999999993,1186,"[29306.399999999965, 22228.399999999983, 15431.400000000009, 13707.400000000027, 11666.400000000096]",0.316196664500756
27527,9.59999999999993,1187,"[28114.59999999997, 21215.79999999999, 14979.800000000014, 13606.800000000032, 13377.800000000105]",0.28068367530242466
27528,9.59999999999993,1188,"[26988.799999999974, 20325.19999999999, 14680.200000000017, 13688.200000000037, 15331.200000000115]",0.2397127462269352
27529,9.59999999999993,1189,"[25928.999999999975, 19556.599999999995, 14532.600000000022, 13951.600000000042, 17526.600000000122]",0.19425988344896392
27530,9.59999999999993,1190,"[24935.19999999998, 18910.0, 14537.000000000031, 14397.00000000005, 19964.00000000013]",0.17604050755203576
27531,9.59999999999993,1191,"[24007.39999999998, 18385.400000000005, 14693.400000000034, 15024.400000000056, 22643.40000000014]",0.18467188720265137
27532,9.59999999999993,1192,"[23145.59999999998, 17982.80000000001, 15001.800000000037, 15833.80000000006, 25564.80000000015]",0.19889263479095426
27533,9.59999999999993,1193,"[22349.799999999985, 17702.20000000001, 15462.20000000004, 16825.200000000066, 28728.200000000154]",0.21076902983745552
27534,9.59999999999993,1194,"[21619.999999999985, 17543.60000000002, 16074.600000000048, 17998.600000000075, 32133.600000000166]",0.22027893981611535
27535,9.59999999999993,1195,"[20956.19999999999, 17507.000000000022, 16839.000000000055, 19354.000000000076, 35781.000000000175]",0.24798817789657965
27536,9.59999999999993,1196,"[20358.399999999994, 17592.400000000027, 17755.40000000006, 20891.400000000085, 39670.40000000018]",0.28239584408435797
27537,9.59999999999993,1197,"[19826.59999999999, 17799.800000000032, 18823.800000000065, 22610.800000000094, 43801.80000000019]",0.3130197260684285
27538,9.59999999999993,1198,"[19360.799999999996, 18129.200000000037, 20044.200000000073, 24512.200000000103, 48175.200000000186]",0.3398956855083955
27539,9.59999999999993,1199,"[18961.0, 18580.60000000004, 21416.60000000007, 26595.600000000108, 52790.6000000002]",0.36317653623854734
27540,9.59999999999993,1200,"[18627.2, 19154.00000000004, 22941.00000000008, 28861.000000000116, 57648.00000000022]",0.38309488749667253
27541,9.59999999999993,1201,"[18359.4, 19849.400000000045, 24617.40000000009, 31308.400000000118, 62747.40000000022]",0.3999311584503006
27542,9.59999999999993,1202,"[18157.600000000006, 20666.800000000047, 26445.80000000009, 33937.80000000012, 68088.80000000022]",0.4197077290181288
27543,9.59999999999993,1203,"[18021.800000000007, 21606.20000000005, 28426.200000000095, 36749.20000000012, 73672.20000000023]",0.4373837095939169
27544,9.59999999999993,1204,"[17952.00000000001, 22667.60000000006, 30558.600000000108, 39742.60000000013, 79497.60000000027]",0.45240207879070554
27545,9.59999999999993,1205,"[17948.20000000001, 23851.000000000062, 32843.0000000001, 42918.000000000146, 85565.00000000026]",0.46506213901574045
27546,9.59999999999993,1206,"[18010.400000000016, 25156.400000000063, 35279.40000000011, 46275.400000000154, 91874.40000000027]",0.4756449795933445
27547,9.59999999999993,1207,"[18138.60000000002, 26583.800000000072, 37867.80000000012, 49814.80000000015, 98425.80000000026]",0.48440918629576313
27548,9.59999999999993,1208,"[18332.800000000017, 28133.200000000073, 40608.20000000012, 53536.20000000016, 105219.20000000029]",0.49158897057148543
27549,9.59999999999993,1209,"[18593.000000000022, 29804.60000000008, 43500.60000000013, 57439.600000000166, 112254.6000000003]",0.4973939609866342
27550,9.59999999999993,1210,"[18919.200000000023, 31598.000000000084, 46545.00000000014, 61525.000000000175, 119532.00000000029]",0.5020100733786089
27551,9.59999999999993,1211,"[19311.400000000027, 33513.40000000009, 49741.40000000014, 65792.40000000017, 127051.40000000029]",0.5056010290782302
27552,9.59999999999993,1212,"[19769.60000000003, 35550.8000000001, 53089.80000000014, 70241.80000000018, 134812.8000000003]",0.5083102153734644
27553,9.59999999999993,1213,"[20293.80000000003, 37710.2000000001, 56590.20000000015, 74873.2000000002, 142816.20000000036]",0.5102626792294294
27554,9.59999999999993,1214,"[20884.000000000033, 39991.60000000011, 60242.60000000016, 79686.60000000021, 151061.60000000036]",0.511567117519604
27555,9.59999999999993,1215,"[21540.200000000037, 42395.0000000001, 64047.00000000017, 84682.00000000019, 159549.00000000035]",0.5123177791652741
27556,9.59999999999993,1216,"[22262.400000000038, 44920.40000000011, 68003.40000000017, 89859.40000000021, 168278.40000000034]",0.512596231097009
27557,9.59999999999993,1217,"[23050.60000000004, 47567.80000000012, 72111.80000000018, 95218.80000000022, 177249.80000000034]",0.5124729647580868
27558,9.59999999999993,1218,"[23904.80000000004, 50337.20000000011, 76372.20000000017, 100760.20000000023, 186463.2000000004]",0.5120088361529481
27559,9.59999999999993,1219,"[24825.000000000044, 53228.60000000012, 80784.60000000018, 106483.60000000024, 195918.60000000038]",0.5112563426794356
27560,9.59999999999993,1220,"[25811.20000000005, 56242.000000000124, 85349.00000000017, 112389.00000000023, 205616.0000000004]",0.510260746029313
27561,9.59999999999993,1221,"[26863.40000000005, 59377.40000000013, 90065.40000000018, 118476.40000000024, 215555.4000000004]",0.5090610536546366
27562,9.59999999999993,1222,"[27981.600000000053, 62634.800000000134, 94933.8000000002, 124745.80000000026, 225736.8000000004]",0.5076908726480915
27563,9.59999999999993,1223,"[29165.80000000005, 66014.20000000014, 99954.2000000002, 131197.20000000027, 236160.20000000042]",0.5061791500530852
27564,9.59999999999993,1224,"[30416.000000000055, 69515.60000000015, 105126.6000000002, 137830.60000000027, 246825.60000000044]",0.5045508130715479
27565,9.59999999999993,1225,"[31732.20000000006, 73139.00000000015, 110451.0000000002, 144646.00000000023, 257733.00000000044]",0.5028273216888681
27566,9.59999999999993,1226,"[33114.40000000006, 76884.40000000015, 115927.40000000021, 151643.40000000023, 268882.4000000005]",0.5010271450935259
27567,9.59999999999993,1227,"[34562.60000000006, 80751.80000000015, 121555.80000000022, 158822.80000000028, 280273.80000000045]",0.49916617206643865
27568,9.59999999999993,1228,"[36076.80000000006, 84741.20000000016, 127336.20000000023, 166184.2000000003, 291907.2000000005]",0.4972580643334273
27569,9.59999999999993,1229,"[37657.000000000065, 88852.60000000017, 133268.6000000002, 173727.6000000003, 303782.60000000044]",0.4953145607607553
27570,9.59999999999993,1230,"[39303.20000000007, 93086.00000000016, 139353.0000000002, 181453.0000000003, 315900.00000000047]",0.493345739253086
27571,9.59999999999993,1231,"[41015.400000000074, 97441.40000000017, 145589.40000000023, 189360.40000000029, 328259.4000000005]",0.4913602422954197
27572,9.59999999999993,1232,"[42793.60000000008, 101918.80000000016, 151977.80000000025, 197449.80000000034, 340860.80000000045]",0.4893654712666143
27573,9.59999999999993,1233,"[44637.800000000076, 106518.20000000019, 158518.20000000027, 205721.20000000033, 353704.2000000005]",0.4873677539375233
27574,9.59999999999993,1234,"[46548.00000000008, 111239.60000000018, 165210.60000000024, 214174.60000000036, 366789.60000000044]",0.48537248894423035
27575,9.59999999999993,1235,"[48524.200000000084, 116083.00000000019, 172055.00000000023, 222810.00000000032, 380117.00000000047]",0.4833842704875705
27576,9.59999999999993,1236,"[50566.40000000009, 121048.40000000018, 179051.40000000029, 231627.40000000029, 393686.4000000006]",0.4814069960450008
27577,9.59999999999993,1237,"[52674.60000000009, 126135.80000000019, 186199.80000000028, 240626.80000000037, 407497.80000000057]",0.4794439594810088
27578,9.59999999999993,1238,"[54848.80000000008, 131345.20000000022, 193500.2000000003, 249808.20000000036, 421551.2000000006]",0.4774979315993019
27579,9.59999999999993,1239,"[57089.000000000095, 136676.6000000002, 200952.60000000027, 259171.60000000038, 435846.60000000056]",0.4755712298864202
27580,9.699999999999932,1100,"[379036.3999999998, 566262.9999999997, 623544.4999999995, 703969.4999999997, 770710.9999999993]",0.178812668628515
27581,9.699999999999932,1101,"[372165.29999999976, 554752.2999999997, 610013.2999999997, 688207.7999999995, 751598.2999999993]",0.17722573408399867
27582,9.699999999999932,1102,"[365360.1999999997, 543363.5999999996, 596634.0999999994, 672628.0999999995, 732727.5999999994]",0.17560067744212277
27583,9.699999999999932,1103,"[358621.0999999998, 532096.8999999997, 583406.8999999996, 657230.3999999994, 714098.8999999994]",0.17393615402419751
27584,9.699999999999932,1104,"[351947.9999999998, 520952.1999999996, 570331.6999999996, 642014.6999999995, 695712.1999999994]",0.1722307572481836
27585,9.699999999999932,1105,"[345340.8999999998, 509929.4999999996, 557408.4999999997, 626980.9999999997, 677567.4999999994]",0.1704830151499282
27586,9.699999999999932,1106,"[338799.79999999976, 499028.79999999964, 544637.2999999996, 612129.2999999996, 659664.7999999995]",0.16869138667651243
27587,9.699999999999932,1107,"[332324.6999999998, 488250.09999999957, 532018.0999999996, 597459.5999999996, 642004.0999999995]",0.16685425773495843
27588,9.699999999999932,1108,"[325915.5999999998, 477593.3999999996, 519550.8999999996, 582971.8999999994, 624585.3999999996]",0.16496993697822016
27589,9.699999999999932,1109,"[319572.4999999998, 467058.69999999966, 507235.6999999996, 568666.1999999995, 607408.6999999995]",0.1630366513089498
27590,9.699999999999932,1110,"[313295.3999999998, 456645.9999999996, 495072.4999999996, 554542.4999999997, 590473.9999999995]",0.16105254107997977
27591,9.699999999999932,1111,"[307084.29999999976, 446355.29999999964, 483061.29999999964, 540600.7999999996, 573781.2999999996]",0.1590156549687926
27592,9.699999999999932,1112,"[300939.1999999998, 436186.5999999997, 471202.0999999996, 526841.0999999996, 557330.5999999995]",0.15692394450145158
27593,9.699999999999932,1113,"[294860.0999999998, 426139.8999999997, 459494.8999999997, 513263.39999999956, 541121.8999999996]",0.15477525819952223
27594,9.699999999999932,1114,"[288846.9999999998, 416215.19999999966, 447939.69999999966, 499867.6999999996, 525155.1999999995]",0.15256733532143435
27595,9.699999999999932,1115,"[282899.8999999998, 406412.4999999997, 436536.4999999996, 486653.99999999953, 509430.49999999953]",0.15029779916749503
27596,9.699999999999932,1116,"[277018.7999999998, 396731.79999999964, 425285.29999999964, 473622.2999999995, 493947.7999999995]",0.14796414991536844
27597,9.699999999999932,1117,"[271203.69999999984, 387173.0999999997, 414186.0999999996, 460772.5999999996, 478707.0999999995]",0.1455637569502752
27598,9.699999999999932,1118,"[265454.5999999998, 377736.3999999997, 403238.8999999997, 448104.8999999997, 463708.39999999956]",0.14309385065144103
27599,9.699999999999932,1119,"[259771.4999999998, 368421.6999999997, 392443.69999999966, 435619.19999999966, 448951.69999999955]",0.14055151359342527
27600,9.699999999999932,1120,"[254154.39999999982, 359228.9999999997, 381800.49999999965, 423315.4999999996, 434436.99999999953]",0.13793367111790766
27601,9.699999999999932,1121,"[248603.2999999998, 350158.29999999976, 371309.29999999964, 411193.7999999995, 420164.2999999995]",0.1352370812282913
27602,9.699999999999932,1122,"[243118.19999999984, 341209.59999999974, 360970.09999999974, 399254.0999999996, 406133.5999999995]",0.13245832375613284
27603,9.699999999999932,1123,"[237699.09999999983, 332382.8999999998, 350782.8999999997, 387496.3999999997, 392344.8999999996]",0.1295937887449342
27604,9.699999999999932,1124,"[232345.9999999998, 323678.1999999997, 340747.6999999997, 375920.69999999966, 378798.1999999996]",0.12663966399328414
27605,9.699999999999932,1125,"[227058.89999999985, 315095.4999999997, 330864.49999999965, 364526.99999999965, 365493.4999999996]",0.12359192169574859
27606,9.699999999999932,1126,"[221837.7999999998, 306634.79999999976, 321133.29999999976, 353315.29999999964, 352430.79999999964]",0.12044630411636714
27607,9.699999999999932,1127,"[216682.69999999984, 298296.09999999974, 311554.09999999974, 342285.59999999974, 339610.0999999996]",0.11719830822618978
27608,9.699999999999932,1128,"[211593.59999999983, 290079.3999999998, 302126.8999999997, 331437.89999999973, 327031.3999999997]",0.11384316923313427
27609,9.699999999999932,1129,"[206570.49999999983, 281984.6999999998, 292851.6999999997, 320772.19999999966, 314694.69999999966]",0.11037584292969485
27610,9.699999999999932,1130,"[201613.39999999985, 274011.99999999977, 283728.49999999965, 310288.49999999965, 302599.99999999965]",0.10679098678192703
27611,9.699999999999932,1131,"[196722.2999999998, 266161.29999999976, 274757.2999999997, 299986.79999999964, 290747.29999999964]",0.10381511244942139
27612,9.699999999999932,1132,"[191897.19999999987, 258432.59999999974, 265938.09999999974, 289867.09999999974, 279136.5999999996]",0.10139042985155813
27613,9.699999999999932,1133,"[187138.09999999983, 250825.89999999976, 257270.89999999973, 279929.3999999998, 267767.8999999997]",0.09887641498064008
27614,9.699999999999932,1134,"[182444.99999999985, 243341.19999999975, 248755.6999999997, 270173.6999999997, 256641.19999999966]",0.09626841917405381
27615,9.699999999999932,1135,"[177817.89999999985, 235978.49999999977, 240392.49999999977, 260599.9999999997, 245756.4999999997]",0.09356149272574762
27616,9.699999999999932,1136,"[173256.79999999987, 228737.79999999976, 232181.29999999976, 251208.29999999973, 235113.7999999997]",0.09075036278511864
27617,9.699999999999932,1137,"[168761.69999999987, 221619.09999999977, 224122.09999999974, 241998.59999999974, 224713.09999999971]",0.08782940962876368
27618,9.699999999999932,1138,"[164332.59999999986, 214622.3999999998, 216214.89999999973, 232970.89999999967, 214554.3999999997]",0.08479264122439607
27619,9.699999999999932,1139,"[159969.49999999985, 207747.69999999978, 208459.69999999975, 224125.19999999972, 204637.6999999997]",0.08163366601661105
27620,9.699999999999932,1140,"[155672.39999999985, 200994.9999999998, 200856.49999999977, 215461.4999999997, 194962.9999999997]",0.07834566388042982
27621,9.699999999999932,1141,"[151441.29999999987, 194364.2999999998, 193405.29999999978, 206979.79999999976, 185530.2999999997]",0.07666844473828548
27622,9.699999999999932,1142,"[147276.19999999987, 187855.5999999998, 186106.09999999974, 198680.09999999974, 176339.59999999974]",0.07785092143151698
27623,9.699999999999932,1143,"[143177.0999999999, 181468.8999999998, 178958.8999999998, 190562.39999999973, 167390.89999999973]",0.0790550887914479
27624,9.699999999999932,1144,"[139143.99999999988, 175204.1999999998, 171963.69999999975, 182626.69999999975, 158684.19999999972]",0.0802803402709544
27625,9.699999999999932,1145,"[135176.89999999988, 169061.49999999983, 165120.49999999983, 174872.99999999977, 150219.49999999977]",0.08152584286464856
27626,9.699999999999932,1146,"[131275.79999999987, 163040.7999999998, 158429.2999999998, 167301.29999999978, 141996.79999999976]",0.08279049503703204
