,b,delta,H,MAPE
4257,12.5,1147,"[605453.0, 1039074.0, 1249556.5, 1473606.5, 1878214.0]",0.2734062515209968
4258,12.5,1148,"[602004.0, 1033889.0, 1243906.5, 1467281.5, 1871649.0]",0.27388196625355976
4259,12.5,1149,"[598621.0, 1028826.0, 1238408.5, 1461138.5, 1865326.0]",0.27438391426799646
4260,12.5,1150,"[595304.0, 1023885.0, 1233062.5, 1455177.5, 1859245.0]",0.27494655952301034
4261,12.5,1151,"[592053.0, 1019066.0, 1227868.5, 1449398.5, 1853406.0]",0.2755181875257254
4262,12.5,1152,"[588868.0, 1014369.0, 1222826.5, 1443801.5, 1847809.0]",0.2760986937192142
4263,12.5,1153,"[585749.0, 1009794.0, 1217936.5, 1438386.5, 1842454.0]",0.27668796518725636
4264,12.5,1154,"[582696.0, 1005341.0, 1213198.5, 1433153.5, 1837341.0]",0.27728588063039694
4265,12.5,1155,"[579709.0, 1001010.0, 1208612.5, 1428102.5, 1832470.0]",0.27789231035732137
4266,12.5,1156,"[576788.0, 996801.0, 1204178.5, 1423233.5, 1827841.0]",0.27850711629198444
4267,12.5,1157,"[573933.0, 992714.0, 1199896.5, 1418546.5, 1823454.0]",0.27913015199688973
4268,12.5,1158,"[571144.0, 988749.0, 1195766.5, 1414041.5, 1819309.0]",0.2797612627128691
4269,12.5,1159,"[568421.0, 984906.0, 1191788.5, 1409718.5, 1815406.0]",0.28040028541566164
4270,12.5,1160,"[565764.0, 981185.0, 1187962.5, 1405577.5, 1811745.0]",0.28104704888954296
4271,12.5,1161,"[563173.0, 977586.0, 1184288.5, 1401618.5, 1808326.0]",0.2817013738181956
4272,12.5,1162,"[560648.0, 974109.0, 1180766.5, 1397841.5, 1805149.0]",0.28236307289295925
4273,12.5,1163,"[558189.0, 970754.0, 1177396.5, 1394246.5, 1802214.0]",0.2830319509385376
4274,12.5,1164,"[555796.0, 967521.0, 1174178.5, 1390833.5, 1799521.0]",0.28370780505617504
4275,12.5,1165,"[553469.0, 964410.0, 1171112.5, 1387602.5, 1797070.0]",0.2843904247842573
4276,12.5,1166,"[551208.0, 961421.0, 1168198.5, 1384553.5, 1794861.0]",0.2850795922762234
4277,12.5,1167,"[549013.0, 958554.0, 1165436.5, 1381686.5, 1792894.0]",0.2857750824956084
4278,12.5,1168,"[546884.0, 955809.0, 1162826.5, 1379001.5, 1791169.0]",0.28647666342797506
4279,12.5,1169,"[544821.0, 953186.0, 1160368.5, 1376498.5, 1789686.0]",0.28718409630942077
4280,12.5,1170,"[542824.0, 950685.0, 1158062.5, 1374177.5, 1788445.0]",0.2878971358712833
4281,12.5,1171,"[540893.0, 948306.0, 1155908.5, 1372038.5, 1787446.0]",0.28861553060060036
4282,12.5,1172,"[539028.0, 946049.0, 1153906.5, 1370081.5, 1786689.0]",0.2893390230158147
4283,12.5,1173,"[537229.0, 943914.0, 1152056.5, 1368306.5, 1786174.0]",0.29006734995715033
4284,12.5,1174,"[535496.0, 941901.0, 1150358.5, 1366713.5, 1785901.0]",0.290800242891026
4285,12.5,1175,"[533829.0, 940010.0, 1148812.5, 1365302.5, 1785870.0]",0.2915374282278088
4286,12.5,1176,"[532228.0, 938241.0, 1147418.5, 1364073.5, 1786081.0]",0.2922786276521565
4287,12.5,1177,"[530693.0, 936594.0, 1146176.5, 1363026.5, 1786534.0]",0.29302355846513917
4288,12.5,1178,"[529224.0, 935069.0, 1145086.5, 1362161.5, 1787229.0]",0.29377193393728174
4289,12.5,1179,"[527821.0, 933666.0, 1144148.5, 1361478.5, 1788166.0]",0.2945234636716198
4290,13.0,1115,"[770465.0, 1305705.0, 1555630.0, 1825895.0, 2287135.0]",0.2638565339716946
4291,13.0,1116,"[764904.0, 1296616.0, 1545116.0, 1813746.0, 2272826.0]",0.2640675255368111
4292,13.0,1117,"[759409.0, 1287649.0, 1534754.0, 1801779.0, 2258759.0]",0.2642857236321289
4293,13.0,1118,"[753980.0, 1278804.0, 1524544.0, 1789994.0, 2244934.0]",0.2645112072090299
4294,13.0,1119,"[748617.0, 1270081.0, 1514486.0, 1778391.0, 2231351.0]",0.26474405290466857
4295,13.0,1120,"[743320.0, 1261480.0, 1504580.0, 1766970.0, 2218010.0]",0.2649843348865013
4296,13.0,1121,"[738089.0, 1253001.0, 1494826.0, 1755731.0, 2204911.0]",0.265232124694389
4297,13.0,1122,"[732924.0, 1244644.0, 1485224.0, 1744674.0, 2192054.0]",0.2654874910805025
4298,13.0,1123,"[727825.0, 1236409.0, 1475774.0, 1733799.0, 2179439.0]",0.26575049984727833
4299,13.0,1124,"[722792.0, 1228296.0, 1466476.0, 1723106.0, 2167066.0]",0.26602121368369086
4300,13.0,1125,"[717825.0, 1220305.0, 1457330.0, 1712595.0, 2154935.0]",0.26629969200012665
4301,13.0,1126,"[712924.0, 1212436.0, 1448336.0, 1702266.0, 2143046.0]",0.2665859907621656
4302,13.0,1127,"[708089.0, 1204689.0, 1439494.0, 1692119.0, 2131399.0]",0.26688016232359085
4303,13.0,1128,"[703320.0, 1197064.0, 1430804.0, 1682154.0, 2119994.0]",0.26718225525897
4304,13.0,1129,"[698617.0, 1189561.0, 1422266.0, 1672371.0, 2108831.0]",0.2674923141961683
4305,13.0,1130,"[693980.0, 1182180.0, 1413880.0, 1662770.0, 2097910.0]",0.26781037964917054
4306,13.0,1131,"[689409.0, 1174921.0, 1405646.0, 1653351.0, 2087231.0]",0.26813648785160893
4307,13.0,1132,"[684904.0, 1167784.0, 1397564.0, 1644114.0, 2076794.0]",0.26847067059140806
4308,13.0,1133,"[680465.0, 1160769.0, 1389634.0, 1635059.0, 2066599.0]",0.2688129550469771
4309,13.0,1134,"[676092.0, 1153876.0, 1381856.0, 1626186.0, 2056646.0]",0.2691633636253934
4310,13.0,1135,"[671785.0, 1147105.0, 1374230.0, 1617495.0, 2046935.0]",0.2695219138030346
4311,13.0,1136,"[667544.0, 1140456.0, 1366756.0, 1608986.0, 2037466.0]",0.2698886179691339
4312,13.0,1137,"[663369.0, 1133929.0, 1359434.0, 1600659.0, 2028239.0]",0.27026348327273964
4313,13.0,1138,"[659260.0, 1127524.0, 1352264.0, 1592514.0, 2019254.0]",0.27064651147357593
4314,13.0,1139,"[655217.0, 1121241.0, 1345246.0, 1584551.0, 2010511.0]",0.2710376987973081
4315,13.0,1140,"[651240.0, 1115080.0, 1338380.0, 1576770.0, 2002010.0]",0.2714370357957232
4316,13.0,1141,"[647329.0, 1109041.0, 1331666.0, 1569171.0, 1993751.0]",0.27184450721234443
4317,13.0,1142,"[643484.0, 1103124.0, 1325104.0, 1561754.0, 1985734.0]",0.27226009185400046
4318,13.0,1143,"[639705.0, 1097329.0, 1318694.0, 1554519.0, 1977959.0]",0.27268376246887244
4319,13.0,1144,"[635992.0, 1091656.0, 1312436.0, 1547466.0, 1970426.0]",0.2731154856315424
4320,13.0,1145,"[632345.0, 1086105.0, 1306330.0, 1540595.0, 1963135.0]",0.27355522163556467
4321,13.0,1146,"[628764.0, 1080676.0, 1300376.0, 1533906.0, 1956086.0]",0.27400292439407437
4322,13.0,1147,"[625249.0, 1075369.0, 1294574.0, 1527399.0, 1949279.0]",0.2744585413489455
4323,13.0,1148,"[621800.0, 1070184.0, 1288924.0, 1521074.0, 1942714.0]",0.27492673044624605
4324,13.0,1149,"[618417.0, 1065121.0, 1283426.0, 1514931.0, 1936391.0]",0.27546531893405807
4325,13.0,1150,"[615100.0, 1060180.0, 1278080.0, 1508970.0, 1930310.0]",0.2760124142764179
4326,13.0,1151,"[611849.0, 1055361.0, 1272886.0, 1503191.0, 1924471.0]",0.27656792233624455
4327,13.0,1152,"[608664.0, 1050664.0, 1267844.0, 1497594.0, 1918874.0]",0.2771317413976834
4328,13.0,1153,"[605545.0, 1046089.0, 1262954.0, 1492179.0, 1913519.0]",0.27770376213987785
4329,13.0,1154,"[602492.0, 1041636.0, 1258216.0, 1486946.0, 1908406.0]",0.2782838676239691
4330,13.0,1155,"[599505.0, 1037305.0, 1253630.0, 1481895.0, 1903535.0]",0.2788719332937107
4331,13.0,1156,"[596584.0, 1033096.0, 1249196.0, 1477026.0, 1898906.0]",0.27946782699005307
4332,13.0,1157,"[593729.0, 1029009.0, 1244914.0, 1472339.0, 1894519.0]",0.2800714089800161
4333,13.0,1158,"[590940.0, 1025044.0, 1240784.0, 1467834.0, 1890374.0]",0.2806825320001236
4334,13.0,1159,"[588217.0, 1021201.0, 1236806.0, 1463511.0, 1886471.0]",0.28130104131463674
4335,13.0,1160,"[585560.0, 1017480.0, 1232980.0, 1459370.0, 1882810.0]",0.28192677478877337
4336,13.0,1161,"[582969.0, 1013881.0, 1229306.0, 1455411.0, 1879391.0]",0.2825595629770565
4337,13.0,1162,"[580444.0, 1010404.0, 1225784.0, 1451634.0, 1876214.0]",0.28319922922688334
4338,13.0,1163,"[577985.0, 1007049.0, 1222414.0, 1448039.0, 1873279.0]",0.2838455897973589
4339,13.0,1164,"[575592.0, 1003816.0, 1219196.0, 1444626.0, 1870586.0]",0.2844984539933816
4340,13.0,1165,"[573265.0, 1000705.0, 1216130.0, 1441395.0, 1868135.0]",0.2851576243149175
4341,13.0,1166,"[571004.0, 997716.0, 1213216.0, 1438346.0, 1865926.0]",0.28582289662134447
4342,13.0,1167,"[568809.0, 994849.0, 1210454.0, 1435479.0, 1863959.0]",0.28649406031069147
4343,13.0,1168,"[566680.0, 992104.0, 1207844.0, 1432794.0, 1862234.0]",0.28717089851354155
4344,13.0,1169,"[564617.0, 989481.0, 1205386.0, 1430291.0, 1860751.0]",0.2878531883013147
4345,13.0,1170,"[562620.0, 986980.0, 1203080.0, 1427970.0, 1859510.0]",0.2885407009085852
4346,13.0,1171,"[560689.0, 984601.0, 1200926.0, 1425831.0, 1858511.0]",0.28923320196903834
4347,13.0,1172,"[558824.0, 982344.0, 1198924.0, 1423874.0, 1857754.0]",0.2899304517646121
4348,13.0,1173,"[557025.0, 980209.0, 1197074.0, 1422099.0, 1857239.0]",0.29063220548732
4349,13.0,1174,"[555292.0, 978196.0, 1195376.0, 1420506.0, 1856966.0]",0.2913382135131968
4350,13.0,1175,"[553625.0, 976305.0, 1193830.0, 1419095.0, 1856935.0]",0.292048221687759
4351,13.0,1176,"[552024.0, 974536.0, 1192436.0, 1417866.0, 1857146.0]",0.2927619716223268
4352,13.0,1177,"[550489.0, 972889.0, 1191194.0, 1416819.0, 1857599.0]",0.2934792010005026
4353,13.0,1178,"[549020.0, 971364.0, 1190104.0, 1415954.0, 1858294.0]",0.2941996438940665
4354,13.0,1179,"[547617.0, 969961.0, 1189166.0, 1415271.0, 1859231.0]",0.2949230310875025
4355,13.5,1115,"[790261.0, 1342000.0, 1600647.5, 1879687.5, 2358200.0]",0.2649816655701639
4356,13.5,1116,"[784700.0, 1332911.0, 1590133.5, 1867538.5, 2343891.0]",0.2651939709873782
4357,13.5,1117,"[779205.0, 1323944.0, 1579771.5, 1855571.5, 2329824.0]",0.2654131837104662
4358,13.5,1118,"[773776.0, 1315099.0, 1569561.5, 1843786.5, 2315999.0]",0.2656393742720532
4359,13.5,1119,"[768413.0, 1306376.0, 1559503.5, 1832183.5, 2302416.0]",0.2658726109205792
4360,13.5,1120,"[763116.0, 1297775.0, 1549597.5, 1820762.5, 2289075.0]",0.26611295947865415
4361,13.5,1121,"[757885.0, 1289296.0, 1539843.5, 1809523.5, 2275976.0]",0.2663604831995312
4362,13.5,1122,"[752720.0, 1280939.0, 1530241.5, 1798466.5, 2263119.0]",0.26661524262191294
4363,13.5,1123,"[747621.0, 1272704.0, 1520791.5, 1787591.5, 2250504.0]",0.2668772954233237
4364,13.5,1124,"[742588.0, 1264591.0, 1511493.5, 1776898.5, 2238131.0]",0.26714669627229753
4365,13.5,1125,"[737621.0, 1256600.0, 1502347.5, 1766387.5, 2226000.0]",0.267423496679644
4366,13.5,1126,"[732720.0, 1248731.0, 1493353.5, 1756058.5, 2214111.0]",0.26770774484907534
4367,13.5,1127,"[727885.0, 1240984.0, 1484511.5, 1745911.5, 2202464.0]",0.26799948552748837
4368,13.5,1128,"[723116.0, 1233359.0, 1475821.5, 1735946.5, 2191059.0]",0.26829875985521456
4369,13.5,1129,"[718413.0, 1225856.0, 1467283.5, 1726163.5, 2179896.0]",0.2686056052165652
4370,13.5,1130,"[713776.0, 1218475.0, 1458897.5, 1716562.5, 2168975.0]",0.2689200550910126
4371,13.5,1131,"[709205.0, 1211216.0, 1450663.5, 1707143.5, 2158296.0]",0.2692421389053639
4372,13.5,1132,"[704700.0, 1204079.0, 1442581.5, 1697906.5, 2147859.0]",0.2695718818872978
4373,13.5,1133,"[700261.0, 1197064.0, 1434651.5, 1688851.5, 2137664.0]",0.26990930492064535
4374,13.5,1134,"[695888.0, 1190171.0, 1426873.5, 1679978.5, 2127711.0]",0.27025442440281205
4375,13.5,1135,"[691581.0, 1183400.0, 1419247.5, 1671287.5, 2118000.0]",0.27060725210474573
4376,13.5,1136,"[687340.0, 1176751.0, 1411773.5, 1662778.5, 2108531.0]",0.2709677950338675
4377,13.5,1137,"[683165.0, 1170224.0, 1404451.5, 1654451.5, 2099304.0]",0.271336055300391
4378,13.5,1138,"[679056.0, 1163819.0, 1397281.5, 1646306.5, 2090319.0]",0.27171202998746413
4379,13.5,1139,"[675013.0, 1157536.0, 1390263.5, 1638343.5, 2081576.0]",0.27209571102557323
4380,13.5,1140,"[671036.0, 1151375.0, 1383397.5, 1630562.5, 2073075.0]",0.2724870850716541
4381,13.5,1141,"[667125.0, 1145336.0, 1376683.5, 1622963.5, 2064816.0]",0.2728861333933602
4382,13.5,1142,"[663280.0, 1139419.0, 1370121.5, 1615546.5, 2056799.0]",0.27329283175893765
4383,13.5,1143,"[659501.0, 1133624.0, 1363711.5, 1608311.5, 2049024.0]",0.2737071503331586
4384,13.5,1144,"[655788.0, 1127951.0, 1357453.5, 1601258.5, 2041491.0]",0.27412905357976236
4385,13.5,1145,"[652141.0, 1122400.0, 1351347.5, 1594387.5, 2034200.0]",0.27455850017084965
4386,13.5,1146,"[648560.0, 1116971.0, 1345393.5, 1587698.5, 2027151.0]",0.2749954429036717
4387,13.5,1147,"[645045.0, 1111664.0, 1339591.5, 1581191.5, 2020344.0]",0.2754398286252456
4388,13.5,1148,"[641596.0, 1106479.0, 1333941.5, 1574866.5, 2013779.0]",0.2759488338638654
4389,13.5,1149,"[638213.0, 1101416.0, 1328443.5, 1568723.5, 2007456.0]",0.27647316808573785
4390,13.5,1150,"[634896.0, 1096475.0, 1323097.5, 1562762.5, 2001375.0]",0.2770054902799774
4391,13.5,1151,"[631645.0, 1091656.0, 1317903.5, 1556983.5, 1995536.0]",0.2775457086162539
4392,13.5,1152,"[628460.0, 1086959.0, 1312861.5, 1551386.5, 1989939.0]",0.2780937243420686
4393,13.5,1153,"[625341.0, 1082384.0, 1307971.5, 1545971.5, 1984584.0]",0.27864943176645196
4394,13.5,1154,"[622288.0, 1077931.0, 1303233.5, 1540738.5, 1979471.0]",0.2792127182554829
4395,13.5,1155,"[619301.0, 1073600.0, 1298647.5, 1535687.5, 1974600.0]",0.27978346423994704
4396,13.5,1156,"[616380.0, 1069391.0, 1294213.5, 1530818.5, 1969971.0]",0.2803615432354222
4397,13.5,1157,"[613525.0, 1065304.0, 1289931.5, 1526131.5, 1965584.0]",0.2809468218750445
4398,13.5,1158,"[610736.0, 1061339.0, 1285801.5, 1521626.5, 1961439.0]",0.28153915995517426
4399,13.5,1159,"[608013.0, 1057496.0, 1281823.5, 1517303.5, 1957536.0]",0.28213841049414434
4400,13.5,1160,"[605356.0, 1053775.0, 1277997.5, 1513162.5, 1953875.0]",0.2827444198042337
4401,13.5,1161,"[602765.0, 1050176.0, 1274323.5, 1509203.5, 1950456.0]",0.2833570275769682
4402,13.5,1162,"[600240.0, 1046699.0, 1270801.5, 1505426.5, 1947279.0]",0.28397606698180944
4403,13.5,1163,"[597781.0, 1043344.0, 1267431.5, 1501831.5, 1944344.0]",0.28460136477824716
4404,13.5,1164,"[595388.0, 1040111.0, 1264213.5, 1498418.5, 1941651.0]",0.2852327414412672
4405,13.5,1165,"[593061.0, 1037000.0, 1261147.5, 1495187.5, 1939200.0]",0.285870011300121
4406,13.5,1166,"[590800.0, 1034011.0, 1258233.5, 1492138.5, 1936991.0]",0.2865129826902744
4407,13.5,1167,"[588605.0, 1031144.0, 1255471.5, 1489271.5, 1935024.0]",0.2871614581183697
4408,13.5,1168,"[586476.0, 1028399.0, 1252861.5, 1486586.5, 1933299.0]",0.28781523443998386
4409,13.5,1169,"[584413.0, 1025776.0, 1250403.5, 1484083.5, 1931816.0]",0.2884741030499202
4410,13.5,1170,"[582416.0, 1023275.0, 1248097.5, 1481762.5, 1930575.0]",0.28913785008472537
4411,13.5,1171,"[580485.0, 1020896.0, 1245943.5, 1479623.5, 1929576.0]",0.28980625663707194
4412,13.5,1172,"[578620.0, 1018639.0, 1243941.5, 1477666.5, 1928819.0]",0.29047909898160695
4413,13.5,1173,"[576821.0, 1016504.0, 1242091.5, 1475891.5, 1928304.0]",0.2911561488118172
4414,13.5,1174,"[575088.0, 1014491.0, 1240393.5, 1474298.5, 1928031.0]",0.2918371734874209
4415,13.5,1175,"[573421.0, 1012600.0, 1238847.5, 1472887.5, 1928000.0]",0.29252193629175316
4416,13.5,1176,"[571820.0, 1010831.0, 1237453.5, 1471658.5, 1928211.0]",0.2932101966985714
4417,13.5,1177,"[570285.0, 1009184.0, 1236211.5, 1470611.5, 1928664.0]",0.2939017106476699
4418,13.5,1178,"[568816.0, 1007659.0, 1235121.5, 1469746.5, 1929359.0]",0.2945962308286567
4419,13.5,1179,"[567413.0, 1006256.0, 1234183.5, 1469063.5, 1930296.0]",0.29529350697221235
4420,14.0,1115,"[810057.0, 1378295.0, 1645665.0, 1933480.0, 2429265.0]",0.2660447625537987
4421,14.0,1116,"[804496.0, 1369206.0, 1635151.0, 1921331.0, 2414956.0]",0.26625791576326496
4422,14.0,1117,"[799001.0, 1360239.0, 1624789.0, 1909364.0, 2400889.0]",0.2664776937596195
4423,14.0,1118,"[793572.0, 1351394.0, 1614579.0, 1897579.0, 2387064.0]",0.2667041595745897
4424,14.0,1119,"[788209.0, 1342671.0, 1604521.0, 1885976.0, 2373481.0]",0.26693737399713663
4425,14.0,1120,"[782912.0, 1334070.0, 1594615.0, 1874555.0, 2360140.0]",0.26717739544431546
4426,14.0,1121,"[777681.0, 1325591.0, 1584861.0, 1863316.0, 2347041.0]",0.2674242798307018
4427,14.0,1122,"[772516.0, 1317234.0, 1575259.0, 1852259.0, 2334184.0]",0.2676780804365868
4428,14.0,1123,"[767417.0, 1308999.0, 1565809.0, 1841384.0, 2321569.0]",0.2679388477751564
4429,14.0,1124,"[762384.0, 1300886.0, 1556511.0, 1830691.0, 2309196.0]",0.2682066294588892
4430,14.0,1125,"[757417.0, 1292895.0, 1547365.0, 1820180.0, 2297065.0]",0.2684814700654135
4431,14.0,1126,"[752516.0, 1285026.0, 1538371.0, 1809851.0, 2285176.0]",0.2687634110030844
4432,14.0,1127,"[747681.0, 1277279.0, 1529529.0, 1799704.0, 2273529.0]",0.2690524903765502
4433,14.0,1128,"[742912.0, 1269654.0, 1520839.0, 1789739.0, 2262124.0]",0.26934874285259264
4434,14.0,1129,"[738209.0, 1262151.0, 1512301.0, 1779956.0, 2250961.0]",0.26965219952653763
4435,14.0,1130,"[733572.0, 1254770.0, 1503915.0, 1770355.0, 2240040.0]",0.2699628877895443
4436,14.0,1131,"[729001.0, 1247511.0, 1495681.0, 1760936.0, 2229361.0]",0.27028083119709373
4437,14.0,1132,"[724496.0, 1240374.0, 1487599.0, 1751699.0, 2218924.0]",0.2706060493390086
4438,14.0,1133,"[720057.0, 1233359.0, 1479669.0, 1742644.0, 2208729.0]",0.2709385577113445
4439,14.0,1134,"[715684.0, 1226466.0, 1471891.0, 1733771.0, 2198776.0]",0.2712783675905059
4440,14.0,1135,"[711377.0, 1219695.0, 1464265.0, 1725080.0, 2189065.0]",0.2716254859099455
4441,14.0,1136,"[707136.0, 1213046.0, 1456791.0, 1716571.0, 2179596.0]",0.2719799151398158
4442,14.0,1137,"[702961.0, 1206519.0, 1449469.0, 1708244.0, 2170369.0]",0.2723416531699487
4443,14.0,1138,"[698852.0, 1200114.0, 1442299.0, 1700099.0, 2161384.0]",0.27271069319654107
4444,14.0,1139,"[694809.0, 1193831.0, 1435281.0, 1692136.0, 2152641.0]",0.2730870236129349
4445,14.0,1140,"[690832.0, 1187670.0, 1428415.0, 1684355.0, 2144140.0]",0.27347062790487786
4446,14.0,1141,"[686921.0, 1181631.0, 1421701.0, 1676756.0, 2135881.0]",0.27386148455065473
4447,14.0,1142,"[683076.0, 1175714.0, 1415139.0, 1669339.0, 2127864.0]",0.2742595669264837
4448,14.0,1143,"[679297.0, 1169919.0, 1408729.0, 1662104.0, 2120089.0]",0.2746648432175619
4449,14.0,1144,"[675584.0, 1164246.0, 1402471.0, 1655051.0, 2112556.0]",0.275077276335153
4450,14.0,1145,"[671937.0, 1158695.0, 1396365.0, 1648180.0, 2105265.0]",0.27549682384009494
4451,14.0,1146,"[668356.0, 1153266.0, 1390411.0, 1641491.0, 2098216.0]",0.275923437873108
4452,14.0,1147,"[664841.0, 1147959.0, 1384609.0, 1634984.0, 2091409.0]",0.2764007982897258
4453,14.0,1148,"[661392.0, 1142774.0, 1378959.0, 1628659.0, 2084844.0]",0.2769039594422086
4454,14.0,1149,"[658009.0, 1137711.0, 1373461.0, 1622516.0, 2078521.0]",0.27741471959113967
4455,14.0,1150,"[654692.0, 1132770.0, 1368115.0, 1616555.0, 2072440.0]",0.27793299566430163
4456,14.0,1151,"[651441.0, 1127951.0, 1362921.0, 1610776.0, 2066601.0]",0.27845869826927616
4457,14.0,1152,"[648256.0, 1123254.0, 1357879.0, 1605179.0, 2061004.0]",0.27899173167468466
4458,14.0,1153,"[645137.0, 1118679.0, 1352989.0, 1599764.0, 2055649.0]",0.27953199380173527
4459,14.0,1154,"[642084.0, 1114226.0, 1348251.0, 1594531.0, 2050536.0]",0.28007937622636386
4460,14.0,1155,"[639097.0, 1109895.0, 1343665.0, 1589480.0, 2045665.0]",0.28063376419222796
4461,14.0,1156,"[636176.0, 1105686.0, 1339231.0, 1584611.0, 2041036.0]",0.2811950366347883
4462,14.0,1157,"[633321.0, 1101599.0, 1334949.0, 1579924.0, 2036649.0]",0.28176306621668146
4463,14.0,1158,"[630532.0, 1097634.0, 1330819.0, 1575419.0, 2032504.0]",0.28233771937455865
4464,14.0,1159,"[627809.0, 1093791.0, 1326841.0, 1571096.0, 2028601.0]",0.28291885637753006
4465,14.0,1160,"[625152.0, 1090070.0, 1323015.0, 1566955.0, 2024940.0]",0.2835063313973237
4466,14.0,1161,"[622561.0, 1086471.0, 1319341.0, 1562996.0, 2021521.0]",0.2840999925902291
4467,14.0,1162,"[620036.0, 1082994.0, 1315819.0, 1559219.0, 2018344.0]",0.2846996821908638
4468,14.0,1163,"[617577.0, 1079639.0, 1312449.0, 1555624.0, 2015409.0]",0.285305236617757
4469,14.0,1164,"[615184.0, 1076406.0, 1309231.0, 1552211.0, 2012716.0]",0.2859164865907129
4470,14.0,1165,"[612857.0, 1073295.0, 1306165.0, 1548980.0, 2010265.0]",0.2865332572598718
4471,14.0,1166,"[610596.0, 1070306.0, 1303251.0, 1545931.0, 2008056.0]",0.28715536834634925
4472,14.0,1167,"[608401.0, 1067439.0, 1300489.0, 1543064.0, 2006089.0]",0.28778263429429424
4473,14.0,1168,"[606272.0, 1064694.0, 1297879.0, 1540379.0, 2004364.0]",0.28841486443416436
4474,14.0,1169,"[604209.0, 1062071.0, 1295421.0, 1537876.0, 2002881.0]",0.2890518631569785
4475,14.0,1170,"[602212.0, 1059570.0, 1293115.0, 1535555.0, 2001640.0]",0.2896934300992654
4476,14.0,1171,"[600281.0, 1057191.0, 1290961.0, 1533416.0, 2000641.0]",0.2903393603383885
4477,14.0,1172,"[598416.0, 1054934.0, 1288959.0, 1531459.0, 1999884.0]",0.29098944459788695
4478,14.0,1173,"[596617.0, 1052799.0, 1287109.0, 1529684.0, 1999369.0]",0.2916434694624363
4479,14.0,1174,"[594884.0, 1050786.0, 1285411.0, 1528091.0, 1999096.0]",0.2923012176019948
4480,14.0,1175,"[593217.0, 1048895.0, 1283865.0, 1526680.0, 1999065.0]",0.292962468004666
4481,14.0,1176,"[591616.0, 1047126.0, 1282471.0, 1525451.0, 1999276.0]",0.2936269962177743
4482,14.0,1177,"[590081.0, 1045479.0, 1281229.0, 1524404.0, 1999729.0]",0.2942945745966183
4483,14.0,1178,"[588612.0, 1043954.0, 1280139.0, 1523539.0, 2000424.0]",0.2949649725603371
4484,14.0,1179,"[587209.0, 1042551.0, 1279201.0, 1522856.0, 2001361.0]",0.29563795685429506
4485,14.5,1115,"[829853.0, 1414590.0, 1690682.5, 1987272.5, 2500330.0]",0.26705081773981065
4486,14.5,1116,"[824292.0, 1405501.0, 1680168.5, 1975123.5, 2486021.0]",0.26726442121268085
4487,14.5,1117,"[818797.0, 1396534.0, 1669806.5, 1963156.5, 2471954.0]",0.2674843826770548
4488,14.5,1118,"[813368.0, 1387689.0, 1659596.5, 1951371.5, 2458129.0]",0.26771075846955206
4489,14.5,1119,"[808005.0, 1378966.0, 1649538.5, 1939768.5, 2444546.0]",0.2679436027337405
4490,14.5,1120,"[802708.0, 1370365.0, 1639632.5, 1928347.5, 2431205.0]",0.26818296730230495
4491,14.5,1121,"[797477.0, 1361886.0, 1629878.5, 1917108.5, 2418106.0]",0.26842890157814875
4492,14.5,1122,"[792312.0, 1353529.0, 1620276.5, 1906051.5, 2405249.0]",0.26868145241462055
4493,14.5,1123,"[787213.0, 1345294.0, 1610826.5, 1895176.5, 2392634.0]",0.2689406639950672
4494,14.5,1124,"[782180.0, 1337181.0, 1601528.5, 1884483.5, 2380261.0]",0.2692065777119262
4495,14.5,1125,"[777213.0, 1329190.0, 1592382.5, 1873972.5, 2368130.0]",0.2694792320455848
4496,14.5,1126,"[772312.0, 1321321.0, 1583388.5, 1863643.5, 2356241.0]",0.2697586624432405
4497,14.5,1127,"[767477.0, 1313574.0, 1574546.5, 1853496.5, 2344594.0]",0.2700449011980104
4498,14.5,1128,"[762708.0, 1305949.0, 1565856.5, 1843531.5, 2333189.0]",0.27033797732855014
4499,14.5,1129,"[758005.0, 1298446.0, 1557318.5, 1833748.5, 2322026.0]",0.2706379164594473
4500,14.5,1130,"[753368.0, 1291065.0, 1548932.5, 1824147.5, 2311105.0]",0.27094474070267155
4501,14.5,1131,"[748797.0, 1283806.0, 1540698.5, 1814728.5, 2300426.0]",0.2712584685403675
4502,14.5,1132,"[744292.0, 1276669.0, 1532616.5, 1805491.5, 2289989.0]",0.2715791147092884
4503,14.5,1133,"[739853.0, 1269654.0, 1524686.5, 1796436.5, 2279794.0]",0.27190669008717516
4504,14.5,1134,"[735480.0, 1262761.0, 1516908.5, 1787563.5, 2269841.0]",0.2722412015813951
4505,14.5,1135,"[731173.0, 1255990.0, 1509282.5, 1778872.5, 2260130.0]",0.2725826520201585
4506,14.5,1136,"[726932.0, 1249341.0, 1501808.5, 1770363.5, 2250661.0]",0.2729310400466402
4507,14.5,1137,"[722757.0, 1242814.0, 1494486.5, 1762036.5, 2241434.0]",0.27328636001633544
4508,14.5,1138,"[718648.0, 1236409.0, 1487316.5, 1753891.5, 2232449.0]",0.2736486018979866
4509,14.5,1139,"[714605.0, 1230126.0, 1480298.5, 1745928.5, 2223706.0]",0.2740177511784173
4510,14.5,1140,"[710628.0, 1223965.0, 1473432.5, 1738147.5, 2215205.0]",0.27439378877161313
4511,14.5,1141,"[706717.0, 1217926.0, 1466718.5, 1730548.5, 2206946.0]",0.2747766909323911
